ID SCORE
07c5f3 71.98380714924095
03471e 72.45868051086632
79bd9f 55.626587061600034
ffedf9 63.54149502521145
54fb22 49.267781014657785
924d11 77.0390778577185
f8295e 59.450824361220334
1f3c7a 50.51942912578136
cf38c5 51.57692102463465
66f1f0 67.03207651178003
866f1d 60.32462259742335
b13fa5 48.8787655356991
e03f4c 65.30270790827383
a31b67 52.561246756614906
34daab 53.12235715958268
cfd0f4 51.83679432098255
e9ee46 63.329859395698875
7a1cf3 61.06643483917517
8e17e2 65.4604613302647
bf77a5 74.9100065063374
9bde9d 67.97427609511234
8d5f68 77.04680298256557
4ffb89 54.54455322506715
24e40c 35.887948772364425
be0d4e 84.6636010760127
6376f8 63.59551803962137
a9e087 55.20632200802852
4ea4ea 58.50819290391733
ce4ef8 60.96754171715556
4d5e44 63.39251440805987
7e3085 49.82813283261908
380b4a 70.60843392883311
c7b075 78.11966237079653
a15f0e 69.10934342767796
f31cdf 60.47805056807659
2b18e9 54.56668106435547
aadac0 42.46715568646609
d86fc7 49.34849356856924
905e81 48.1530338916958
276590 64.52929089859997
bbf101 55.09040930136385
79e6d4 54.25108129091036
89c476 52.503457386429105
ffaf68 47.819957619662624
d13a37 59.10800696220137
175084 61.10099483840832
cccf9d 62.55282252112691
5e3bf0 51.13691940269881
eb5da8 50.4091419354838
b1f9db 42.90123237511334
f6085d 68.75146550412659
45a6e9 64.12803240832008
aab03a 55.61626528110874
4fbe60 55.368890721679435
aa7470 65.77361019540481
5ff7c8 64.95126574785581
491af5 71.47675894075181
eaaf73 68.55490519430744
96a0bf 62.47925502721823
833891 71.19606794924594
fbee3e 67.50162976208789
f28cda 60.55873037352003
a6b26c 53.8635231945167
0a1f68 53.9119716658649
bc7649 60.87767736615896
94565b 56.70930801775226
21f039 41.63111639844577
273e55 62.15884714873676
5f0487 70.20038994029419
34c2f6 63.35962200142668
1320c3 66.13032315872266
ed4d38 63.058846432114734
492090 67.14252656067615
997fac 70.31297119481177
6dab3e 56.60705112153468
0e1611 62.20251275435333
10f765 45.93397600080714
855a27 55.986421298072685
209b2a 68.60417327078589
68b6e2 67.9556449928453
2b44f4 66.00616172778541
5e7920 78.94982686983926
cc5bb6 47.57405033112497
386eb6 68.03538283936001
0e3b76 74.37738684020606
0e150e 54.040334825535304
436dbe 60.08158572809484
e5bb0c 46.053161809705934
e72833 69.29737817096004
743c8e 56.121959291409006
326751 58.0886119731158
fafc57 67.56729378496098
86c927 63.27253268576719
8d8802 52.8277168677547
b377de 71.02277688707599
ea7964 57.20089999076189
0f7067 51.265485519734455
e01da5 50.12474968730002
43a14c 65.67249101805696
e03e93 68.51096720630898
548778 66.74156265205025
ca7f10 68.71679991682126
eaaf83 60.41761808085319
65e146 61.25056136534992
f1d69f 55.081710065587544
5a8d56 59.97604971934018
ceb9d4 54.336143373322784
117aeb 59.009494221790554
c1c951 67.73044624576309
4c6528 45.192041867940304
ed56ca 55.14515441852231
b3a114 63.06414972827904
ecc839 63.03838602970169
9ea7bb 56.74837541335363
f153ba 36.70859347852804
8e2e03 41.898811540539256
ad6a4f 55.67347730985035
db5cc2 66.89397844309985
1ad3e9 46.83373666349243
72e536 62.20441312107864
426c65 62.156675853495166
ffe26a 61.57487829402367
17cf2e 74.54943657496659
118815 62.46570185182386
c38e40 60.17940177754963
2bdd72 64.52129886005552
e2d0bc 51.01293126272003
aa172d 67.38415814852884
379812 53.34577834098967
b9acbf 50.650160636523125
d708c5 60.76008602748208
542e47 57.26316509320661
6253ca 62.28842524134909
0ee5df 41.64446768006358
c7842c 54.20462611700524
e2f32d 65.71912592658954
f3ae2e 42.04432808982952
2c8776 61.28204120809113
939859 60.698823079264365
ac398f 56.43145275918477
6781a6 55.322845177478946
df7663 31.213285601231533
5521d6 63.659180266607024
1431c0 56.74707055072588
8e50d2 54.106510572395294
d6bbdf 71.08271852839232
a24919 64.5059398643684
088b1f 50.887107933477864
0bfdde 79.90787482223588
db6ac2 47.904922202658575
d27fe9 70.632888147658
c00cda 64.8746079522643
a62841 43.21353675966342
772f54 52.185719624452716
dfa4c7 68.30080139893556
e8226c 48.140384522392054
d83c4a 63.91902592910904
448f81 59.28732714724403
469db9 65.15224815448491
f6555d 53.155623869186186
b49e65 50.346785293461856
d92d59 55.40649247321178
92129b 56.1678680705108
eb9d62 68.71934091073621
f770f9 59.36681557686734
978ba0 44.63584979427026
e7bafb 37.818957844136804
c91f5e 74.45939220021782
9f5b3d 68.89738179166505
014d57 60.123801698230444
47fe4c 57.905691373470944
25922a 75.50996667153017
402220 45.02374594578723
db63ea 71.38182904599094
9500e1 51.326599996795835
746769 68.68012137681582
13c990 49.25492333609233
168c03 66.35865343853897
fb67f3 58.58411903572781
46ffcf 51.640173852423956
86662f 60.87368297718345
f3b4ef 57.68511652905516
973258 63.5059036537728
933aef 63.51690613265488
c1a36e 64.2717550729225
43030b 61.98509494974099
a19d42 66.47295210116852
23b66f 73.1278836636161
153248 50.49335689777122
0d9f73 55.07982355727725
2f78b3 73.7925494270329
0d679d 43.87911721623546
432d51 71.05378184365591
7a1a92 55.1925735327165
7c267a 76.37423641138322
5967b1 51.90607701443423
8d5cb9 55.84811010798141
74a613 44.23034763285784
e2ba80 70.68315355221695
d85454 49.57431412586909
dd2418 56.98158710728126
14445e 55.863149884798446
7fe97f 69.50313546985049
845125 41.6389701039284
e9249a 51.08735567151167
5ca730 63.36409022972377
8e1f2c 47.631183833845164
831095 58.838319311670574
d8bd21 69.20900074522245
1e118a 53.26046638728699
014490 69.71250996990484
0f0986 70.09359426786959
43a4e2 62.154756012947864
5aa9e3 72.0824784199066
e4e63d 63.358986605181634
2014dd 54.90599537336763
590e72 48.4135257188118
b2ef11 51.07693032340938
a2d165 54.38660538111097
60b71a 43.57770784206113
2c8097 62.619848559938795
23de7e 57.531805038320925
163e37 57.32696455815493
6b01a6 56.80742395825311
faadee 78.57920341496472
0dbf96 56.51470872175362
90b463 70.41657632112229
20fea2 54.15327353238833
81d9f4 80.25581598610454
8a4a5d 70.24687577427454
6ffb63 75.72607161915917
1d6eac 64.1902832151335
e2c155 53.717011162424384
d6f77c 55.66853862349382
9b7eee 53.03051208652794
9a48ef 84.10134087294108
2266bf 39.32960678057121
a93af4 54.016647632110725
6af622 66.52521917750153
2f0beb 70.74484095282327
a48f69 63.735290274709314
6bd4f9 64.96105471688281
87bc60 57.396428216328474
aba98f 46.127522963630426
8f9d6a 45.414043843821894
0995a5 61.55757173661567
424a78 71.40311929944494
9f44a3 54.876039388596084
9d60e8 72.2754075955624
b160a0 63.67579484667263
753184 60.45293190257398
7cb43d 58.679467206612436
83bd3e 61.63938566639149
916155 63.21242799132169
c81141 53.85491387206738
0007b1 65.08371959900389
a99af5 51.61716422832542
359e4d 32.69841803278156
0a3734 73.10411533803276
85ae54 56.88989412115392
299e9f 52.93317210898145
3a993e 54.388208942013016
e34fb4 73.51931155595398
47547b 67.72366834566236
7f9311 46.98980966829314
571dd1 71.98057660455332
266e68 42.69562911791638
abb564 64.41120331824173
2d5b09 68.0945478027009
2d47af 40.40506035741491
3602a3 64.82507524037648
505154 46.770580742279044
06c396 48.1910964359872
0818ac 59.96634891610806
8586e9 61.151682376995666
55fac6 49.26090091771265
de219f 70.75165450600218
29fe73 54.39778282078731
269baa 58.564271256480595
2ce897 59.64461084167691
c0ef11 68.41710015074894
8d2085 73.26658599154203
71b6b7 67.0380810243891
6e5400 39.75651855973756
ef2e3e 67.92384801409133
e33a1c 61.140610437197935
7d3189 52.439076437097356
f4bcd5 61.699544261306606
2e4122 58.6150438426126
c8cae7 72.75806514352858
75b224 55.064507942202994
bf6314 53.28060674802312
bf98c2 69.2838816724646
aee464 44.75829899196161
972044 58.159404710536236
06da12 62.93599793901826
7a6ab7 77.53172929408228
e8549e 66.67669805979097
86f992 60.17136162540655
ea1a35 60.45714693637058
5521f0 51.24198155106035
ebbfc8 67.96613586653673
1b0471 43.07926515007389
49ec9f 59.54390499288389
694621 62.841152448701635
7ed1de 61.28567235217397
f0c67f 55.93549455630295
4d867d 63.92763171752219
18374a 60.308853166245854
02c9e4 44.61729580741061
49d6e3 52.624953327798295
99ee67 54.758401187370275
695830 59.628651343137435
4975fe 78.02235255490302
7f2f83 77.56709961656401
6cebfa 62.72754201302245
104963 73.73230635645919
3bc01e 72.49064029910402
5da0ba 69.10091813176082
a4e68f 68.12238026276982
1fb0c1 56.71214603662349
77d723 69.08054138297203
652b1a 52.87584447878089
2edfc6 69.84548538088194
57bb50 43.789238782575886
dc9e44 59.95930717664765
4e920f 65.3112536470186
3f81dd 65.47734636057268
11cdd1 53.893297369174164
2fc15c 69.85869965529416
d5094e 69.54878991698511
892fcb 55.279058832961425
f2d7a0 77.34288977048085
4cba1b 56.85455772161367
d91260 71.64410612132342
0e02b9 66.91648427152062
33d4fe 72.04998711791254
7762cf 34.45619677739316
def822 64.68417717860606
592425 61.63321678502703
4f2c6f 40.2096603967051
0905ad 54.514831238986325
4c6a98 69.51182181007378
b7268d 46.404959803297785
5158ac 41.77192307454294
4ddf6b 76.02597035075812
703b89 58.09795280542201
5d715d 71.45428317896419
3283ca 50.3957358773555
8f6cad 55.48212795063132
1698ac 56.506974946382314
cdc723 68.20441745166269
7bd40b 50.23114503387736
064246 63.22380996764716
4973f0 66.15152637914849
7352b4 69.71943410822958
0ae856 53.57078174332996
f674cf 54.28830979826673
d620f2 65.4911834276965
582c01 64.10837050300142
ec065b 67.12562664698478
d0ecb9 60.69084125916406
e579d6 56.261129684038835
5fbc98 58.084852395663425
2e170e 57.072548275702445
a8e35e 48.85062832987734
ce5b0e 64.97103300044542
ec10e7 55.50114650790343
429701 60.942053696126784
575441 45.49015555573311
baa8d5 61.249191145511276
a2014e 48.39347309086689
3e23b9 68.32822633924017
168480 58.0074630419503
64da19 76.42107558286509
d67523 65.30682739118359
4e02a1 56.37791044150106
e7c093 48.92612854858753
7031e0 66.43209031598211
586b4f 63.20257080954073
a423f8 65.89382493660386
4fa302 67.72065539022039
c34279 66.55509428108172
7fe98b 62.52586997002035
394d83 53.72526580377371
fe9850 59.892467612244566
65c07a 49.30760159585824
b1a4a4 78.33016936821554
69be20 63.24077081715625
e74896 62.324589537527736
5cae98 89.44574917807665
0813e4 65.89550827104866
f05308 57.98541519637223
9b8dd0 60.61589436926754
3dd8a7 46.56968679688181
0d984b 60.059295306134636
9f9893 47.032259465704556
4ee011 53.36345835242873
e875f2 57.02282326395188
250e49 47.35603271879846
4fe587 58.61263396324955
2dcc68 60.409923952411454
77ddbd 63.71924088910208
167a89 53.464634517545235
3b867b 44.556922795732646
d2042e 61.544504112621766
649446 69.51069700251631
4e6014 66.46330107675455
f89f05 67.10609433039787
1ea22d 70.90244731203168
4b765d 49.44850355642416
d4ae02 45.034692869962264
14c520 76.00469302681724
4c7958 63.25924994386213
99e33f 57.29746027741015
34f6b3 51.74933938223208
6f3eaf 67.19512335919647
52d29d 66.75357580154653
d43b46 41.26205416668677
ef9507 62.97134562688523
371fa7 67.37540470280788
b9c056 59.47683741802064
e743ba 66.52020178988924
7a613b 56.02041452839856
aad48c 76.1611115150248
eda84f 42.55775313821316
ac9426 53.98234265634065
d88674 67.6918709039973
afbeab 62.05410777805122
18720e 64.56835080995553
468435 45.9689037508696
a7df7f 57.58572632149718
41a949 68.28747156832662
ed9f92 52.081008003116075
2c5c41 47.35937055471857
dcc6c2 64.27921241455476
16b9cd 48.71658975593887
73daca 50.40347944308587
83a11a 78.8943768674747
26e79d 44.456871328696764
d56c3b 58.83501361306637
aec3dc 61.03409904215404
911b3f 53.777731436203
df5dbb 67.12219228654017
157401 66.57231330967588
832594 63.55193910407123
d761a6 62.171980978375636
f7ccea 70.12144048265691
214960 64.42865916426436
bb9549 54.52579519126452
537c75 49.93278549332361
18a954 59.62668721230319
46fe86 55.857017638376334
712e49 41.672949314528864
1b4005 84.46199588845471
7e1d29 55.42604202861104
f009e3 42.568693703625684
ecacb3 51.8591049716754
b49b6e 59.7443547627653
b957ae 35.313130251999624
d8ab6a 60.78939700513185
7bd2a5 61.127755655331526
af424c 70.60502957906643
2fb2e8 48.860424949806614
438af8 58.6752289190046
f09cea 70.2866936452868
344f3a 63.77474416328123
0c68e4 59.00552587746009
65f1ba 45.03935611159563
b0ce16 46.63781751765161
230e9d 59.6509713473846
951e5d 64.19309423043583
64ff77 43.29353440029509
b8ad73 40.257760347293235
c0b325 46.64988842673614
4a57ce 49.627924668660285
eb2581 73.49591646669481
c3b4eb 61.48889527714953
a99c33 58.55460124987721
1102ee 58.40569801691353
d344c8 52.72668795561661
878daa 46.323592480683615
a915e4 38.66566304792438
402c87 56.45841705900561
dbfe0a 49.758380624834146
147a4c 66.538919413681
72b017 69.10055872393194
b0a893 80.29941909620291
5809b4 62.86295912168666
bf0928 57.28758218750029
c260c4 49.93293536740363
758de7 63.982698954351406
850e0b 46.78246045414234
257f97 64.6435712543754
f48b25 57.66901624558019
760304 37.32582751978909
3bec1d 63.99994420311994
14dd7f 60.90962784363158
f445b6 46.470670190054534
3f122b 44.16152712164157
f64ea1 37.80406603177217
a0ed71 60.62184445669647
303ea2 55.80314966954729
86b0e7 56.500932469875806
473d16 69.62529418945627
0eb4c8 66.11742996108457
68dfaf 60.79431486953015
eccc3b 65.24504383327172
6e571a 58.68706325448539
c4f313 64.37203506088305
7784c3 57.81099537161864
2d4d12 63.58330862971216
e8e37c 68.45849349732086
575984 51.95139417495268
de1be1 63.163679840950756
30b596 50.41780812483826
d9f5ce 47.219658602358386
cae5f0 59.86362310566029
b94ef5 69.97638758332864
17785e 58.06926716008345
22275c 62.017749264724166
1d009a 60.14925330241483
e46ca9 46.24149797177125
92bf74 46.50763078143904
e4de6e 72.80492430499359
55de05 54.11798664978913
a47c2c 61.56339709988473
ff2288 44.380220684925355
3f4d91 72.31322203103484
a66166 62.86737802652205
7fd4b9 52.715559082185145
e99654 62.212383193666994
b704ae 59.94556372882248
cfd579 45.385974742018185
1f7701 53.67893393210749
618cfa 55.140181309076546
5c5902 56.505450929202745
d11017 51.25066827890806
caf72f 64.30177373304466
